att1,att2,att3,att4,class
0.409463,0.855704,0.915637,0.015003,0
0.380827,0.145007,0.70075,0.748331,1
0.211128,0.976024,0.31654,0.158318,0
0.805766,0.595381,0.691073,0.877735,1
0.585861,0.615925,0.740315,0.471393,0
0.780268,0.113661,0.599528,0.124079,1
0.510086,0.693028,0.391865,0.144057,0
0.371281,0.246386,0.755965,0.145362,1
0.259091,0.897646,0.951678,0.98597,0
0.68966,0.106442,0.62497,0.044907,1
0.20341,0.805182,0.375536,0.596558,0
0.135132,0.106778,0.696094,0.883449,1
0.018135,0.975274,0.959139,0.678225,0
0.805082,0.528876,0.355205,0.874531,1
0.085324,0.841332,0.844422,0.362661,0
0.930572,0.543018,0.99187,0.757218,1
0.001249,0.010918,0.983021,0.022112,0
0.673094,0.466981,0.525771,0.117521,1
0.487102,0.895229,0.706402,0.657284,0
0.970612,0.771258,0.798016,0.224144,1
0.404044,0.563339,0.330695,0.977915,0
0.52627,0.196824,0.552532,0.456507,1
0.418845,0.567074,0.915646,0.448495,0
0.305409,0.09135,0.94785,0.493716,1
0.278648,0.435818,0.917942,0.314287,0
0.584612,0.141776,0.166395,0.027128,1
0.823822,0.800855,0.030595,0.034153,0
0.748924,0.4257,0.904195,0.14578,1
0.467812,0.535628,0.238459,0.323686,0
0.743315,0.273749,0.142556,0.384426,1
0.924087,0.824136,0.250405,0.87237,0
0.921516,0.508247,0.39609,0.89953,1
0.770928,0.924611,0.792943,0.773501,0
0.979772,0.206386,0.464465,0.824661,1
0.128296,0.212027,0.497944,0.280954,0
0.208751,0.192427,0.820363,0.936433,1
0.252345,0.589228,0.700194,0.732533,0
0.419867,0.247635,0.08423,0.358173,1
0.8284,0.933475,0.955415,0.295142,0
0.951934,0.642291,0.547448,0.500086,1
0.033934,0.355706,0.64324,0.208686,0
0.642963,0.086687,0.873052,0.812205,1
0.93675,0.81426,0.215158,0.61703,0
0.902921,0.101099,0.283426,0.268594,1
0.540257,0.560095,0.00615,0.307587,0
0.953896,0.423762,0.65409,0.452407,1
0.371714,0.872229,0.657584,0.967125,0
0.688669,0.607315,0.859326,0.887305,1
0.839704,0.980481,0.795513,0.613408,0
0.564802,0.246693,0.968075,0.655255,1
0.523257,0.627726,0.576464,0.520951,0
0.88332,0.649919,0.470609,0.7214,1
0.543912,0.668601,0.108487,0.25201,0
0.900424,0.438458,0.775189,0.557322,1
0.228987,0.689373,0.978889,0.030941,0
0.724653,0.594868,0.717305,0.883864,1
0.521214,0.627168,0.653527,0.204096,0
0.83923,0.527546,0.933213,0.918633,1
0.277353,0.41536,0.915988,0.116276,0
0.740317,0.332448,0.729556,0.316563,1
0.251097,0.972778,0.357107,0.978475,0
0.22304,0.154947,0.409356,0.206477,1
0.250211,0.546281,0.972801,0.151114,0
0.689724,0.219919,0.143932,0.188694,1
0.221616,0.538815,0.012922,0.268351,0
0.200048,0.052089,0.846697,0.751043,1
0.014735,0.629061,0.758999,0.053954,0
0.868503,0.592641,0.603904,0.82141,1
0.187855,0.361769,0.67892,0.147115,0
0.649089,0.307729,0.505144,0.946326,1
0.226578,0.716611,0.550436,0.477135,0
0.393652,0.269931,0.539138,0.270403,1
0.990824,0.988087,0.461003,0.380681,0
0.583736,0.387746,0.182522,0.430224,1
0.212098,0.662293,0.142025,0.702332,0
0.2477,0.173953,0.546964,0.003534,1
0.389111,0.822212,0.171786,0.800747,0
0.809664,0.507349,0.605943,0.901951,1
0.281416,0.709926,0.542347,0.433586,0
0.98054,0.756421,0.454339,0.075426,1
0.660165,0.782153,0.696257,0.819763,0
0.884977,0.285949,0.428291,0.428649,1
0.116589,0.301486,0.48207,0.541822,0
0.62772,0.127316,0.655305,0.917673,1
0.133324,0.846995,0.102873,0.38772,0
0.640289,0.470169,0.831492,0.731658,1
0.416556,0.634492,0.71034,0.879139,0
0.585939,0.34425,0.501179,0.179865,1
0.199562,0.919131,0.181912,0.021965,0
0.424622,0.331799,0.28748,0.937403,1
0.549988,0.806128,0.875543,0.651789,0
0.788165,0.405406,0.855983,0.973624,1
0.937168,0.93092,0.177381,0.824816,0
0.688091,0.224147,0.419178,0.252716,1
0.065335,0.405565,0.126762,0.295226,0
0.805765,0.266127,0.540312,0.2706,1
0.411996,0.605332,0.252841,0.67184,0
0.900352,0.451592,0.302065,0.98977,1
0.198048,0.410282,0.145567,0.11359,0
0.525943,0.346929,0.822959,0.992266,1
0.360239,0.715594,0.335125,0.659401,0
0.343231,0.022277,0.072184,0.239403,1
0.106738,0.725029,0.165512,0.386392,0
0.753628,0.659417,0.428804,0.377336,1
0.287998,0.706462,0.235801,0.803936,0
0.89233,0.494143,0.929804,0.828016,1
0.840577,0.825239,0.836681,0.674594,0
0.691449,0.212093,0.641525,0.971328,1
0.078297,0.230657,0.996838,0.46561,0
0.57756,0.471742,0.347184,0.515797,1
0.873677,0.898714,0.141489,0.879917,0
0.625789,0.258387,0.176377,0.507614,1
0.498125,0.76606,0.298107,0.963719,0
0.380129,0.292159,0.777434,0.344571,1
0.880228,0.864867,0.971613,0.31592,0
0.747253,0.322217,0.36901,0.517615,1
0.514025,0.941461,0.666547,0.400505,0
0.671226,0.146964,0.128234,0.809745,1
0.007824,0.465934,0.542446,0.473713,0
0.865855,0.350953,0.363092,0.9841,1
0.907065,0.964894,0.690342,0.011895,0
0.517821,0.164783,0.112348,0.685263,1
0.578834,0.560742,0.691624,0.878144,0
0.70368,0.158925,0.384297,0.957009,1
0.216705,0.52017,0.414542,0.195098,0
0.75529,0.222735,0.120132,0.652037,1
0.775635,0.942613,0.006008,0.081636,0
0.242776,0.008932,0.957624,0.135451,1
0.374842,0.790497,0.816037,0.906463,0
0.9588,0.088699,0.922867,0.193049,1
0.29545,0.493249,0.578163,0.641391,0
0.978508,0.39774,0.478659,0.018671,1
0.470705,0.961975,0.051634,0.78151,0
0.405176,0.174551,0.654931,0.368246,1
0.504763,0.62349,0.213539,0.234021,0
0.867487,0.14731,0.198861,0.85012,1
0.457482,0.716119,0.040701,0.172549,0
0.908611,0.295059,0.540538,0.110854,1
0.50887,0.841977,0.971452,0.337947,0
0.557191,0.028883,0.254423,0.103194,1
0.420626,0.639058,0.325231,0.641349,0
0.517696,0.297051,0.326958,0.982149,1
0.105521,0.40413,0.328151,0.539968,0
0.643003,0.46726,0.611888,0.02948,1
0.38244,0.686426,0.326796,0.366901,0
0.354951,0.339457,0.70142,0.395102,1
0.892708,0.844927,0.323466,0.718249,0
0.289893,0.043812,0.244386,0.966351,1
0.794725,0.724259,0.051237,0.243794,0
0.980597,0.118165,0.959362,0.111541,1
0.199968,0.4695,0.815559,0.968036,0
0.119881,0.110327,0.149612,0.329484,1
0.127321,0.700217,0.635193,0.054368,0
0.196941,0.153669,0.639389,0.333264,1
0.041493,0.318041,0.375049,0.54019,0
0.51999,0.159505,0.436577,0.842894,1
0.444478,0.722269,0.545646,0.384261,0
0.78818,0.363398,0.055876,0.370645,1
0.565061,0.662619,0.475417,0.241358,0
0.808573,0.479813,0.873029,0.840533,1
0.534038,0.626233,0.410474,0.853285,0
0.758599,0.581555,0.404275,0.975106,1
0.801254,0.851378,0.923283,0.223095,0
0.718056,0.494366,0.568736,0.655224,1
0.40901,0.913554,0.977751,0.544181,0
0.752373,0.21742,0.130469,0.205597,1
0.303666,0.317872,0.428678,0.917117,0
0.633739,0.218766,0.456062,0.900313,1
0.397019,0.450319,0.175827,0.303571,0
0.127279,0.011669,0.810254,0.387528,1
0.169049,0.85095,0.925506,0.063918,0
0.854117,0.634996,0.272506,0.153572,1
0.257803,0.349069,0.194691,0.37853,0
0.844487,0.64406,0.263106,0.680062,1
0.65816,0.743131,0.598876,0.445975,0
0.86539,0.554609,0.293207,0.712928,1
0.136178,0.162679,0.03919,0.000525,0
0.809683,0.54275,0.061999,0.49906,1
0.531757,0.96921,0.232783,0.596705,0
0.63812,0.094085,0.143753,0.924453,1
0.028055,0.242728,0.846754,0.697101,0
0.652407,0.416264,0.048458,0.082949,1
0.219161,0.509297,0.025828,0.16324,0
0.846455,0.453996,0.822818,0.724621,1
0.186786,0.354951,0.600627,0.385262,0
0.656288,0.303248,0.965942,0.77747,1
0.648808,0.768605,0.334548,0.656635,0
0.866076,0.204755,0.671696,0.642576,1
0.785889,0.88213,0.296512,0.567636,0
0.883675,0.391402,0.530222,0.059138,1
0.387614,0.681491,0.176619,0.705595,0
0.908951,0.581905,0.240045,0.19425,1
0.152481,0.375007,0.90516,0.842702,0
0.487501,0.073583,0.888868,0.79294,1
0.108562,0.312541,0.052507,0.617193,0
0.977724,0.311844,0.346257,0.955248,1
0.164841,0.617117,0.078538,0.31765,0
0.465272,0.252182,0.822146,0.184662,1
0.926238,0.823114,0.128868,0.22259,0
0.544468,0.132545,0.719412,0.474039,1
0.364294,0.689169,0.055893,0.464581,0
0.814765,0.63471,0.334341,0.11155,1
0.357592,0.884563,0.199345,0.765301,0
0.92884,0.620012,0.080749,0.784107,1
0.424096,0.999265,0.530617,0.572704,0
0.897329,0.724604,0.434099,0.379809,1
0.457253,0.77566,0.619317,0.578846,0
0.63062,0.337705,0.74351,0.850017,1
0.397868,0.630959,0.100811,0.946563,0
0.543747,0.368196,0.318543,0.379019,1
0.380284,0.453886,0.643981,0.187968,0
0.772333,0.000679,0.257928,0.25003,1
0.289744,0.878351,0.292239,0.847318,0
0.614899,0.505471,0.767426,0.133759,1
0.681004,0.947515,0.965505,0.174218,0
0.728925,0.388101,0.498379,0.584068,1
0.09253,0.220906,0.755909,0.45237,0
0.792187,0.015672,0.026891,0.283309,1
0.6203,0.703543,0.538976,0.262865,0
0.534913,0.23152,0.971469,0.897235,1
0.081933,0.586646,0.48757,0.220181,0
0.761269,0.590181,0.486494,0.301102,1
0.054602,0.101496,0.884943,0.305673,0
0.534621,0.032985,0.530511,0.037499,1
0.189596,0.941715,0.477226,0.611433,0
0.405586,0.183572,0.238344,0.041195,1
0.777582,0.793748,0.202955,0.855185,0
0.981595,0.618027,0.988618,0.857137,1
0.026828,0.321668,0.225563,0.862764,0
0.892586,0.061639,0.735354,0.61436,1
0.135931,0.716189,0.969796,0.123002,0
0.533489,0.353946,0.0862,0.227415,1
0.596075,0.909077,0.951854,0.488485,0
0.844313,0.539078,0.863548,0.969506,1
0.035964,0.33073,0.927411,0.172978,0
0.946583,0.486737,0.1827,0.761063,1
0.057129,0.52723,0.152507,0.889204,0
0.393886,0.235251,0.569689,0.367816,1
0.031122,0.435707,0.523919,0.762666,0
0.643853,0.473288,0.56904,0.684303,1
0.887989,0.829387,0.343364,0.522515,0
0.56501,0.015185,0.456872,0.017443,1
0.558397,0.715062,0.151658,0.856548,0
0.893546,0.386706,0.033762,0.929615,1
0.192518,0.336824,0.427224,0.806651,0
0.666171,0.144973,0.59554,0.11405,1
0.527377,0.620847,0.428707,0.562147,0
0.61931,0.521902,0.926004,0.159778,1
0.193867,0.817429,0.754126,0.062979,0
0.674931,0.26575,0.247702,0.007142,1
0.049929,0.327951,0.27142,0.913658,0
0.372789,0.068361,0.867971,0.259678,1
0.181771,0.244795,0.449286,0.378613,0
0.733096,0.509388,0.92448,0.517867,1
0.050047,0.679597,0.988012,0.097037,0
0.773773,0.072986,0.57963,0.219652,1
0.003733,0.837734,0.322067,0.857195,0
0.785976,0.615155,0.995354,0.874696,1
0.112598,0.665363,0.379973,0.470633,0
0.323253,0.086729,0.017188,0.216794,1
0.83455,0.993559,0.607558,0.227907,0
0.759344,0.022714,0.89058,0.122357,1
0.332804,0.777982,0.671764,0.166462,0
0.62399,0.19095,0.973771,0.765327,1
0.608056,0.654639,0.663397,0.492153,0
0.790526,0.049434,0.484214,0.528244,1
0.671496,0.740566,0.850885,0.115588,0
0.977867,0.28727,0.160197,0.842786,1
0.468882,0.66668,0.248769,0.968551,0
0.871628,0.658117,0.680448,0.415867,1
0.21169,0.214777,0.967245,0.059502,0
0.734326,0.642707,0.553678,0.041013,1
0.224152,0.490281,0.717265,0.524677,0
0.945945,0.460828,0.753818,0.6447,1
0.906348,0.959026,0.232512,0.321193,0
0.848277,0.175264,0.342775,0.499626,1
0.178469,0.325436,0.354035,0.10627,0
0.980648,0.551536,0.768331,0.45519,1
0.459058,0.887551,0.880926,0.220196,0
0.639141,0.498809,0.064564,0.921292,1
0.171697,0.701502,0.25116,0.563686,0
0.755809,0.008411,0.206774,0.38487,1
0.521036,0.592316,0.974053,0.888845,0
0.69078,0.11038,0.290871,0.476506,1
0.289727,0.649636,0.421091,0.656555,0
0.881062,0.714826,0.718525,0.33565,1
0.517906,0.673882,0.791136,0.688172,0
0.715765,0.071673,0.661822,0.082104,1
0.258498,0.27829,0.899555,0.279784,0
0.752992,0.06434,0.980443,0.725633,1
0.100764,0.554286,0.348405,0.127526,0
0.758748,0.646146,0.844677,0.019066,1
0.505634,0.832994,0.078242,0.698895,0
0.738921,0.62771,0.307087,0.021437,1
0.135262,0.216985,0.933266,0.109383,0
0.28263,0.143964,0.516338,0.290641,1
0.027774,0.578034,0.305879,0.421412,0
0.868568,0.316391,0.06521,0.413484,1
0.138764,0.347741,0.185579,0.377029,0
0.754621,0.27769,0.602374,0.991184,1
0.580605,0.820369,0.459475,0.175373,0
0.516168,0.03013,0.441778,0.205189,1
0.236763,0.768454,0.01686,0.090434,0
0.508669,0.254362,0.296836,0.319321,1
0.019717,0.982505,0.671867,0.187143,0
0.237901,0.044052,0.040393,0.796213,1
0.242921,0.440708,0.603003,0.70991,0
0.419115,0.36647,0.205978,0.057075,1
0.548355,0.584207,0.256334,0.610565,0
0.558873,0.458319,0.123772,0.513661,1
0.324694,0.866955,0.582124,0.679788,0
0.950264,0.586404,0.46866,0.478729,1
0.264262,0.894334,0.243825,0.96827,0
0.768649,0.569383,0.673845,0.09482,1
0.969511,0.951129,0.699796,0.33885,0
0.622082,0.564184,0.554658,0.928973,1
0.634588,0.884202,0.05364,0.473561,0
0.45693,0.162899,0.979442,0.069816,1
0.509408,0.548179,0.314159,0.182721,0
0.627863,0.104817,0.004868,0.666368,1
0.823156,0.810564,0.056413,0.393035,0
0.703655,0.193423,0.669054,0.897324,1
0.030244,0.830903,0.12453,0.063418,0
0.393095,0.209502,0.046462,0.040352,1
0.077139,0.706005,0.995561,0.81771,0
0.781913,0.048229,0.930664,0.663038,1
0.00845,0.986854,0.631844,0.982473,0
0.799604,0.153489,0.419424,0.273618,1
0.31368,0.485898,0.662032,0.412546,0
0.340861,0.047354,0.268458,0.973839,1
0.098043,0.646363,0.918495,0.26224,0
0.505043,0.482891,0.260442,0.044116,1
0.114936,0.709682,0.343301,0.011109,0
0.424512,0.097017,0.544966,0.193239,1
0.040392,0.989916,0.640328,0.753832,0
0.679947,0.366646,0.65518,0.919637,1
0.453541,0.972364,0.327739,0.710456,0
0.562247,0.042663,0.411111,0.942083,1
0.100912,0.689924,0.682162,0.965981,0
0.979888,0.310224,0.166905,0.735729,1
0.801595,0.732366,0.635549,0.178336,0
0.625084,0.576826,0.081564,0.242984,1
0.168179,0.266295,0.302201,0.595087,0
0.702399,0.066527,0.080485,0.650865,1
0.183234,0.978686,0.177141,0.803334,0
0.828786,0.022181,0.627265,0.493642,1
0.890515,0.945382,0.997346,0.327654,0
0.703337,0.093283,0.846792,0.746162,1
0.488981,0.750313,0.846149,0.689242,0
0.696655,0.07851,0.829405,0.57542,1
0.850946,0.981988,0.855852,0.718822,0
0.952254,0.229236,0.987379,0.375399,1
0.420741,0.75163,0.121816,0.960003,0
0.507366,0.288127,0.447133,0.801844,1
0.396082,0.399235,0.387123,0.798866,0
0.831046,0.367866,0.606152,0.459643,1
0.269968,0.722517,0.955161,0.135869,0
0.811624,0.412297,0.22014,0.794991,1
0.020111,0.7683,0.629719,0.638359,0
0.414278,0.223851,0.827774,0.752426,1
0.427101,0.760941,0.224828,0.278947,0
0.51509,0.150886,0.161042,0.06262,1
0.27832,0.371317,0.332785,0.737369,0
0.571877,0.51259,0.402483,0.583921,1
0.096798,0.355331,0.219366,0.531543,0
0.88034,0.716361,0.413844,0.089437,1
0.174289,0.467529,0.51742,0.326459,0
0.8258,0.199318,0.318419,0.890868,1
0.140991,0.575216,0.449125,0.155007,0
0.806059,0.044044,0.881026,0.419265,1
0.013239,0.953024,0.78103,0.922337,0
0.591375,0.070831,0.341105,0.944872,1
0.191879,0.273022,0.992909,0.874919,0
0.409659,0.293263,0.563618,0.187248,1
0.324426,0.46965,0.54937,0.041031,0
0.67598,0.482919,0.67117,0.230886,1
0.189677,0.517545,0.398045,0.213655,0
0.461869,0.006451,0.842563,0.581255,1
0.825508,0.797972,0.963742,0.140726,0
0.910659,0.489115,0.118905,0.043756,1
0.07118,0.668432,0.724622,0.423281,0
0.353249,0.062321,0.07795,0.567844,1
0.017239,0.567619,0.631896,0.616304,0
0.955263,0.299906,0.58606,0.743843,1
0.471046,0.502248,0.97542,0.459913,0
0.651368,0.187599,0.68259,0.344372,1
0.140215,0.99341,0.967034,0.207418,0
0.458074,0.166185,0.788154,0.659606,1
0.063412,0.712602,0.687714,0.571504,0
0.688342,0.51781,0.075246,0.257113,1
0.349807,0.686561,0.010852,0.378648,0
0.94599,0.762501,0.575533,0.612278,1
0.059235,0.600428,0.039793,0.262102,0
0.69295,0.187797,0.218077,0.367227,1
0.114536,0.361741,0.037784,0.7185,0
0.866583,0.68631,0.194986,0.18914,1
0.505865,0.819869,0.705513,0.32304,0
0.873415,0.208813,0.082778,0.176219,1
0.004235,0.396071,0.948646,0.214072,0
0.775394,0.110627,0.562396,0.202428,1
0.645741,0.677259,0.685292,0.012344,0
0.66499,0.412627,0.986551,0.848009,1
0.483416,0.833443,0.871011,0.120515,0
0.868199,0.135493,0.839378,0.653904,1
0.930651,0.963365,0.099898,0.693837,0
0.907479,0.492788,0.527525,0.077703,1
0.569222,0.631667,0.62962,0.911844,0
0.72163,0.487869,0.344259,0.729821,1
0.202431,0.68494,0.860073,0.307597,0
0.79443,0.705796,0.98714,0.035104,1
0.718478,0.696936,0.8619,0.70458,0
0.411665,0.341817,0.632905,0.259862,1
0.107105,0.159086,0.024757,0.266202,0
0.379516,0.008215,0.307611,0.572926,1
0.163388,0.809464,0.18351,0.575481,0
0.875019,0.615876,0.798958,0.680508,1
0.005628,0.963148,0.747403,0.840044,0
0.529455,0.189967,0.206507,0.646734,1
0.054639,0.618571,0.432344,0.345825,0
0.839661,0.55657,0.238451,0.316316,1
0.177707,0.901231,0.489958,0.68348,0
0.726784,0.500444,0.384901,0.968556,1
0.697726,0.924389,0.51669,0.990793,0
0.952776,0.054837,0.192878,0.599696,1
0.878459,0.771872,0.119951,0.441573,0
0.761071,0.476944,0.498872,0.300725,1
0.170762,0.613951,0.154566,0.116486,0
0.811064,0.61788,0.102246,0.18156,1
0.518123,0.776266,0.76851,0.294508,0
0.075277,0.040483,0.519696,0.769125,1
0.646388,0.781894,0.240817,0.239584,0
0.455472,0.142609,0.548456,0.077383,1
0.906234,0.910829,0.609751,0.7803,0
0.71561,0.394066,0.844836,0.370214,1
0.515586,0.800237,0.745541,0.75976,0
0.711364,0.626327,0.662156,0.510422,1
0.800799,0.988817,0.155165,0.532891,0
0.613823,0.400175,0.905538,0.435904,1
0.092415,0.702225,0.718913,0.234426,0
0.938579,0.022507,0.637161,0.861664,1
0.522385,0.826156,0.982505,0.007111,0
0.824333,0.688294,0.71107,0.053692,1
0.506426,0.513257,0.457298,0.373448,0
0.868436,0.670332,0.360922,0.096218,1
0.935806,0.887573,0.08003,0.544473,0
0.71639,0.462102,0.24163,0.466415,1
0.621568,0.621161,0.526397,0.568262,0
0.61933,0.24645,0.378723,0.555084,1
0.675383,0.823098,0.983569,0.828571,0
0.441662,0.264595,0.634153,0.005538,1
0.365265,0.933023,0.267569,0.913943,0
0.859438,0.119105,0.902305,0.949207,1
0.159681,0.911418,0.476429,0.673302,0
0.958497,0.068405,0.295285,0.928416,1
0.560594,0.689019,0.108889,0.587664,0
0.40295,0.026518,0.962009,0.600274,1
0.192094,0.569666,0.11228,0.808621,0
0.496035,0.113125,0.41368,0.965557,1
0.769257,0.804031,0.30807,0.576039,0
0.858729,0.62443,0.145289,0.496376,1
0.082322,0.583153,0.176016,0.748569,0
0.305607,0.213109,0.212498,0.942753,1
0.477621,0.837339,0.47517,0.410636,0
0.678206,0.453449,0.693232,0.624742,1
0.29058,0.6286,0.642105,0.309206,0
0.832126,0.653126,0.34177,0.794256,1
0.17004,0.572872,0.586506,0.0123,0
0.751696,0.287976,0.849514,0.961856,1
0.101003,0.271098,0.865051,0.069683,0
0.877427,0.513901,0.355038,0.75111,1
0.331071,0.404042,0.079777,0.970941,0
0.955614,0.559631,0.015636,0.741709,1
0.015466,0.44382,0.685778,0.847889,0
0.708118,0.168185,0.443705,0.313218,1
0.648846,0.649107,0.292949,0.374771,0
0.311293,0.040795,0.656188,0.636824,1
0.046389,0.819304,0.522716,0.183877,0
0.999841,0.057096,0.123839,0.731349,1
0.361754,0.763949,0.239521,0.179191,0
0.812368,0.037096,0.264694,0.463913,1
0.7024,0.805388,0.135813,0.399174,0
0.582267,0.162941,0.234861,0.785543,1
0.035732,0.57001,0.672951,0.924787,0
0.976049,0.175424,0.71302,0.399124,1
0.463426,0.943086,0.964105,0.586383,0
0.552925,0.242463,0.33404,0.136908,1
0.670045,0.640901,0.374915,0.337729,0
0.828098,0.611427,0.058271,0.567347,1
0.027008,0.669535,0.949498,0.296423,0
0.413465,0.350502,0.471241,0.495878,1
0.322974,0.980437,0.706662,0.818123,0
0.968826,0.502615,0.823575,0.497639,1
0.309853,0.976385,0.539383,0.822682,0
0.861052,0.363022,0.394317,0.330234,1
0.794132,0.952748,0.189292,0.756634,0
0.903779,0.259015,0.65333,0.885164,1
0.315675,0.904676,0.51517,0.471684,0
0.96625,0.115659,0.563415,0.486473,1
0.322551,0.898907,0.042937,0.591284,0
0.16201,0.121946,0.87998,0.297839,1
0.123168,0.273601,0.030954,0.961784,0
0.90348,0.681232,0.005603,0.50204,1
0.643086,0.862225,0.794353,0.944668,0
0.853292,0.730179,0.700284,0.994897,1
0.53792,0.744215,0.323464,0.583447,0
0.199674,0.012217,0.814486,0.914199,1
0.852024,0.776727,0.553061,0.123795,0
0.279238,0.250897,0.551339,0.129857,1
0.897099,0.910574,0.702845,0.430232,0
0.822668,0.507544,0.323594,0.500419,1
0.94838,0.833054,0.619568,0.104789,0
0.822408,0.718377,0.344007,0.936928,1
0.171444,0.68876,0.9004,0.44618,0
0.733645,0.333447,0.879255,0.953594,1
0.958003,0.999375,0.884061,0.721111,0
0.876724,0.178792,0.681998,0.332006,1
0.611324,0.842995,0.753143,0.572662,0
0.282641,0.142162,0.435089,0.512768,1
0.10451,0.761762,0.502387,0.842567,0
0.573607,0.247009,0.628685,0.850704,1
0.190755,0.406472,0.200347,0.383831,0
0.960988,0.778332,0.39606,0.551528,1
0.244684,0.495391,0.345249,0.847955,0
0.847608,0.116286,0.757882,0.300005,1
0.398907,0.767134,0.709459,0.078965,0
0.713349,0.637656,0.380567,0.38791,1
0.167536,0.170772,0.288642,0.077708,0
0.889424,0.126577,0.89446,0.417536,1
0.181836,0.602326,0.234718,0.833663,0
0.704596,0.294625,0.589008,0.503781,1
0.644847,0.903084,0.83641,0.853289,0
0.881978,0.557338,0.348892,0.993414,1
0.57366,0.726204,0.375502,0.97197,0
0.598574,0.016953,0.657401,0.471906,1
0.221027,0.417007,0.702511,0.513785,0
0.335928,0.043138,0.230571,0.902599,1
0.310538,0.351122,0.349356,0.793078,0
0.969077,0.040446,0.019454,0.257003,1
0.48935,0.703526,0.306294,0.992777,0
0.664086,0.387788,0.448012,0.542387,1
0.635191,0.814005,0.159799,0.520594,0
0.668869,0.241916,0.692933,0.320143,1
0.35514,0.877051,0.37042,0.632368,0
0.255139,0.086415,0.903237,0.292336,1
0.43102,0.961352,0.883193,0.845515,0
0.655547,0.559651,0.295966,0.163019,1
0.244296,0.953427,0.624819,0.177764,0
0.701115,0.500361,0.506243,0.524372,1
0.070032,0.292605,0.490716,0.60092,0
0.837472,0.696357,0.73319,0.741688,1
0.36287,0.883548,0.093943,0.08885,0
0.898315,0.633678,0.427432,0.657596,1
0.566048,0.542389,0.955743,0.940362,0
0.267042,0.204818,0.469152,0.495738,1
0.139384,0.383062,0.374967,0.026655,0
0.214039,0.019101,0.934172,0.229668,1
0.428157,0.790296,0.848724,0.486803,0
0.675952,0.022991,0.372066,0.973021,1
0.815547,0.828471,0.841679,0.940277,0
0.393641,0.182976,0.636957,0.19482,1
0.698722,0.82302,0.554405,0.093285,0
0.573335,0.451161,0.216698,0.598583,1
0.496698,0.875364,0.719375,0.227806,0
